"";"chr";"name_600k";"pos_bp_600k";"pos_cM_600k";"name_50k";"pos_bp_50k";"pos_cM_estimated"
"10311";7;"AX-91368754";168535230;100,525518786758;"SYN18482";163047245;98,8191411573915
"10312";7;"AX-91357716";168539163;100,531527783519;"PZE-107115334";163051178;98,825150154153
"10313";7;"AX-90563832";168546960;100,543447151778;"SYN18486";163058975;98,837069522412
"10314";7;"AX-90552811";168548120;100,545221230103;"PZE-107115442";163060135;98,8388436007363
"10315";7;"AX-91357720";168611380;100,642273153948;"PZE-107115508";163123095;98,9358955245819
"10316";7;"AX-91373306";168860379;101,030118988568;"SYN31359";163358093;99,3237413592017
"10317";7;"AX-91366621";169116076;101,438229978356;"SYN12221";163597901;99,7318523489898
"10318";7;"AX-90568689";169131576;101,463293638602;"SYN3231";163613410;99,7569160092361
"10319";7;"AX-90565378";169440388;101,970491345665;"SYN22854";163926862;100,264113716299
"10320";7;"AX-91368254";169730819;102,461342157618;"SYN17043";164200564;100,754964528252
"10321";7;"AX-90526712";169734010;102,466810816485;"PUT-163a-71420941-3206";164203755;100,760433187119
"10322";7;"AX-91368251";169770126;102,528821039018;"SYN17037";164240016;100,822443409652
"10323";7;"AX-90563325";169770839;102,530047379631;"SYN17035";164240729;100,823669750265
"10324";7;"AX-91357726";170008120;102,942793096347;"PZE-107117132";164457184;101,236415466981
"10325";7;"AX-90552819";170226056;103,330108709747;"PZE-107117400";164663604;101,623731080381
"10326";7;"AX-91377316";170337476;103,531205395449;"SYN7528";164774295;101,824827766083
"10327";7;"AX-90552823";170519636;103,864520970755;"PZE-107118197";164952176;102,158143341389
"10328";7;"AX-90565685";170556107;103,9319380391;"SYN23691";164987683;102,225560409734
"10329";7;NA;NA;NA;"SYN7521";164825106;101,918699645222
"10330";7;"AX-91357733";170845862;104,475739208536;"PZE-107118587";165253668;102,76936157917
"10331";7;"AX-91357734";170886882;104,553908696388;"PZE-107118743";165298571;102,847531067022
"10332";7;"AX-91357738";170934199;104,644446062753;"PZE-107118935";165344935;102,938068433386
"10333";7;"AX-90552834";170965465;104,704488014838;"PZE-107119102";165375694;102,998110385471
"10334";7;"AX-91366917";170973660;104,720253963516;"SYN13037";165383889;103,01387633415
"10335";7;"AX-90552838";171058848;104,884848476351;"PZE-107119249";165463878;103,178470846985
"10336";7;"AX-90561994";171097872;104,960679211873;"SYN13029";165503006;103,254301582507
"10337";7;"AX-91376050";171132242;105,02769155526;"SYN3956";165539386;103,321313925893
"10338";7;"AX-90552843";171441251;105,639727676887;"PZE-107120350";165850887;103,933350047521
"10339";7;NA;NA;NA;"SYN33698";165033000;102,317164588195
"10340";7;"AX-90561855";171734869;106,23742654857;"SYN12703";166159242;104,531048919204
"10341";7;"AX-90573340";171989311;106,768336051608;"SYNGENTA13215";166376149;105,061958422242
"10342";7;"AX-90552848";171989593;106,768931214657;"PZE-107120929";166376431;105,062553585291
"10343";7;"AX-90562544";172165510;107,143144939974;"SYN14667";166548620;105,436767310607
"10344";7;"AX-91367465";172165731;107,143618760136;"SYN14660";166548841;105,43724113077
"10345";7;"AX-90552850";172173293;107,159837179839;"PZE-107121188";166556403;105,453459550473
"10346";7;"AX-90552851";172182856;107,180362848519;"PZE-107121307";166565966;105,473985219153
"10347";7;"AX-90552852";172327353;107,492640465287;"PZE-107121485";166685951;105,786262835921
"10348";7;"AX-90552853";172474388;107,814538565037;"PZE-107121744";166845834;106,108160935671
"10349";7;NA;NA;NA;"PZE-107120701";166155123;104,518043509324
"10350";7;"AX-90552856";172630607;108,161154734379;"PZE-107122202";167022501;106,454777105012
"10351";7;"AX-90552855";172637965;108,177598445385;"PZE-107122066";167030259;106,471220816018
"10352";7;"AX-90573459";172649593;108,203606484213;"SYNGENTA16307";167042621;106,497228854846
"10353";7;"AX-90573874";172835096;108,62212532997;"ZM013370-0333";167224630;106,915747700603
"10354";7;"AX-90552859";172900931;108,772299258464;"PZE-107122741";167333792;107,065921629097
"10355";7;"AX-90552862";173092102;109,213289630354;"PZE-107123019";167509678;107,506912000988
"10356";7;"AX-90552866";173286556;109,66942342916;"PZE-107123600";167731273;107,963045799794
"10357";7;"AX-90561710";173544158;110,285586918465;"SYN12253";167987505;108,579209289099
"10358";7;NA;NA;NA;"PZA00227.8";167241354;106,941149542097
"10359";7;NA;NA;NA;"PZA02373.1";167339364;107,075872658724
"10360";7;"AX-91378578";173631668;110,498022499178;"SYNGENTA6303";168090539;108,791644869812
"10361";7;"AX-91366630";173657054;110,559946502511;"SYN12256";168104958;108,853568873144
"10362";7;"AX-91373713";173715101;110,70204562118;"SYN3262";168201483;108,995667991814
"10363";7;"AX-90568787";173715177;110,702232130798;"SYN3263";168201559;108,995854501432
"10364";7;"AX-90552868";173752120;110,793036126906;"PZE-107124880";168215993;109,08665849754
"10365";7;"AX-90552869";173961717;111,313648274009;"PZE-107125313";168409905;109,607270644643
"10366";7;"AX-90569232";174004203;111,420310254248;"SYN34051";168467680;109,713932624882
"10367";7;"AX-91374648";174210927;111,944787349855;"SYN35392";168660672;110,238409720489
"10368";7;"AX-90552877";174481797;112,64593132078;"PZE-107126296";168922493;110,939553691414
"10369";7;NA;NA;NA;"PZA00505.5";168255020;109,329110302072
"10370";7;"AX-90563321";174781314;113,439873231753;"SYN17022";169203221;111,733495602386
"10371";7;"AX-90563317";174828719;113,567346316022;"SYN17012";169250546;111,860968686655
"10372";7;"AX-91357789";174972314;113,956529070367;"PZE-107126940";169402859;112,250151441001
"10373";7;"AX-91373103";175020526;114,088230696671;"SYN30790";169452570;112,381853067304
"10374";7;"AX-90568178";175024190;114,098261031192;"SYN30806";169456233;112,391883401825
"10375";7;"AX-90568175";175024427;114,098909931174;"SYN30793";169456470;112,392532301808
"10376";7;"AX-91373105";175024679;114,09959991461;"SYN30794";169456722;112,393222285243
"10377";7;"AX-91357797";175462859;115,321080709133;"PZE-107127261";169839691;113,614703079767
"10378";7;"AX-90566209";175514868;115,468970424976;"SYN25201";169924081;113,762592795609
"10379";7;NA;NA;NA;"PUT-163a-60399196-2989";169094842;111,682701179349
"10380";7;"AX-90563291";175628849;115,795260593393;"SYN16914";170032283;114,088882964027
"10381";7;"AX-90526616";175706072;116,018033427408;"PUT-163a-60394076-2895";170113992;114,311655798042
"10382";7;"AX-90552896";175846299;116,426108643702;"PZE-107127708";170248232;114,719731014336
"10383";7;"AX-90561161";176050852;117,029644651813;"SYN10749";170436606;115,323267022447
"10384";7;"AX-90552899";176067630;117,079586166282;"PZE-107128145";170419826;115,373208536916
"10385";7;"AX-90566216";176185712;117,432957980203;"SYN25224";170566113;115,726580350837
"10386";7;"AX-91371139";176186446;117,435164909473;"SYN25220";170566847;115,728787280107
"10387";7;"AX-91357815";176273358;117,697392817831;"PZE-107128632";170653770;115,991015188465
"10388";7;"AX-90552911";176439977;118,205167593705;"PZE-107128836";170814758;116,498789964339
"10389";7;"AX-90552912";176443705;118,21660510105;"PZE-107128845";170818486;116,510227471684
"10390";7;"AX-90552915";176822694;119,396937851369;"PZE-107129811";171189139;117,690560222003
"10391";7;"AX-90552917";177119206;120,344963518862;"PZE-107129950";171477471;118,638585889496
"10392";7;"AX-90552928";178851122;126,329645009398;"PZE-107130789";171926341;124,623267380032
"10393";7;"AX-90552927";178945826;126,679639389275;"PZE-107130734";171862331;124,973261759909
"10394";7;"AX-90552925";179021223;126,960015214838;"PZE-107130578";171770473;125,253637585472
"10395";7;"AX-90552920";179051262;127,072149421786;"PZE-107130514";171743914;125,365771792419
"10396";7;"AX-91357826";179058924;127,100790540599;"PZE-107130438";171736252;125,394412911232
"10397";7;NA;NA;NA;"PZA00695.1";171232753;117,529308148525
"10398";7;NA;NA;NA;"PZB00605.3";171703882;125,258919244864
"10399";7;NA;NA;NA;"PUT-163a-78085872-4178";171734171;125,399213692373
"10400";7;"AX-91357857";177943892;123,097789720282;"PZE-107133296";172938921;121,391412090916
"10401";7;"AX-90552945";178099043;123,63515395666;"PZE-107132828";172778289;121,928776327294
"10402";7;"AX-91357849";178145891;123,79864229897;"PZE-107132516";172732410;122,092264669603
"10403";7;"AX-90552940";178148106;123,806386296646;"PZE-107132474";172730195;122,100008667279
"10404";7;"AX-91332102";178250770;124,166723957848;"PUT-163a-94475607-4877";172580930;122,460346328482
"10405";7;"AX-90552938";178456581;124,897433534005;"PZE-107131443";172364746;123,191055904639
"10406";7;"AX-91357845";178608526;125,444086567762;"PZE-107131210";172206524;123,737708938396
"10407";7;"AX-90552935";178666618;125,654707855857;"PZE-107131134";172160235;123,948330226491
"10408";7;"AX-91357841";178729023;125,881971118658;"PZE-107131073";172124224;124,175593489292
"10409";7;"AX-91357839";178739318;125,919563086689;"PZE-107130986";172113929;124,213185457322
"10410";7;"AX-90571339";177637080;122,053440505537;"SYN4566";173282545;120,347062876171
"10411";7;"AX-90571334";177637447;122,054675314207;"SYN4559";173282178;120,34829768484
"10412";7;"AX-90571341";177638072;122,056778269092;"SYN4570";173281553;120,350400639725
"10413";7;"AX-90571336";177638207;122,057232520434;"SYN4560";173281418;120,350854891068
"10414";7;"AX-90571338";177638855;122,059412991603;"SYN4562";173280770;120,353035362236
"10415";7;"AX-90571337";177638927;122,05965527279;"SYN4561";173280698;120,353277643424
"10416";7;"AX-90571340";177668009;122,157624887475;"SYN4568";173251613;120,451247258109
"10417";7;"AX-91378780";179339065;128,158976260222;"ZM013211-0786";173807648;126,452598630856
"10418";7;"AX-90570423";179416895;128,45678642349;"SYN37421";173889218;126,750408794124
"10419";7;NA;NA;NA;"PZA00103.20";173489499;119,574235225684
"10420";7;"AX-91374378";179888958;130,299112503966;"SYN34642";174326263;128,5927348746
"10421";7;"AX-90569450";179889058;130,299509376788;"SYN34644";174326363;128,593131747422
"10422";7;"AX-90552963";179890872;130,306709138438;"PZE-107136165";174328177;128,600331509072
"10423";7;"AX-90526639";179922227;130,43130349818;"PUT-163a-60398021-2966";174359401;128,724925868814
"10424";7;"AX-90569455";179923328;130,435683540584;"SYN34661";174360502;128,729305911218
"10425";7;"AX-91378879";180080195;131,06323811078;"ZM013744-0177";174519072;129,356860481414
"10426";7;"AX-91371053";180323555;132,050645555481;"SYN24967";174760911;130,344267926114
"10427";7;"AX-90552971";180370872;132,244594695261;"PZE-107137129";174808234;130,538217065895
"10428";7;"AX-90552974";180433489;132,502245907197;"PZE-107137158";174864319;130,79586827783
"10429";7;NA;NA;NA;"PZB01638.1";174789034;130,457148102
"10430";7;"AX-90552978";180747932;133,813212262563;"PZE-107137587";175206869;132,106834633196
"10431";7;"AX-90552981";180908517;134,493814860606;"PZE-107137797";175362305;132,78743723124
"10432";7;"AX-91357890";181089779;135,271145096724;"PZE-107137849";175538687;133,564767467358
"10433";7;"AX-91365842";181110319;135,359840737476;"SYN10000";175563183;133,65346310811
"10434";7;"AX-90573212";181113190;135,372248201087;"SYN9997";175566054;133,665870571721
"10435";7;"AX-91378147";181115552;135,382457771828;"SYN9994";175568416;133,676080142461
"10436";7;"AX-90552983";181180809;135,665179583096;"PZE-107137944";175637170;133,958801953729
"10437";7;"AX-90552984";181275742;136,078726895733;"PZE-107137987";175733903;134,372349266367
"10438";7;"AX-90552986";181373448;136,507155804701;"PZE-107138033";175815071;134,800778175335
"10439";7;"AX-90552989";181409860;136,667547132716;"PZE-107138093";175864745;134,96116950335
"10440";7;NA;NA;NA;"PZA03117.3";176136715;130,893381899451
"10441";8;"AX-90552997";258941;NA;"PZE-108000086";98468;0,181905792167027
"10442";8;"AX-90552998";329156;0,0115057951326614;"PZE-108000099";168209;0,773588868158187
"10443";8;"AX-90553003";334873;0,0366538147283899;"PZE-108000108";173926;0,798736887753915
"10444";8;"AX-91357918";426945;0,440465799197077;"PZE-108000300";271898;1,2025488722226
"10445";8;"AX-90553010";494673;0,736074613971792;"PZE-108000369";308178;1,49815768699732
"10446";8;"AX-90553013";840696;2,22747308173056;"PZE-108000604";705206;2,98955615475608
"10447";8;"AX-91357923";909566;2,52056487889277;"PZE-108000664";774782;3,2826479519183
"10448";8;"AX-91357927";959321;2,73153881485832;"PZE-108000718";827416;3,49362188788385
"10449";8;"AX-91357933";1077279;3,22913802520478;"PZE-108001108";935340;3,99122109823031
"10450";8;"AX-90553023";1108594;3,36063202651401;"PZE-108000971";966657;4,12271509953954
"10451";8;"AX-90571154";1521882;5,07236775944104;"SYN4028";1371873;5,83445083246657
"10452";8;"AX-90566172";1661587;5,64109683673585;"SYN25095";1519759;6,40317990976138
"10453";8;"AX-90527001";1665580;5,65727904129991;"PUT-163a-78076151-4108";1523752;6,41936211432543
"10454";8;"AX-90566170";1665817;5,65823939039941;"SYN25092";1523989;6,42032246342494
"10455";8;"AX-90553026";1785145;6,13995920680322;"PZE-108001699";1640555;6,90204227982875
"10456";8;"AX-90560936";1889821;6,55956311333332;"SYN10050";1745830;7,32164618635885
"10457";8;"AX-90573694";1891857;6,56769720038143;"ZM004820-0602";1747866;7,32978027340696
"10458";8;"AX-90525847";1977372;6,90839819613757;"PUT-163a-13557719-256";1831996;7,67048126916309
"10459";8;"AX-91330712";1977704;6,90971733522832;"PUT-163a-13558071-264";1832328;7,67180040825385
"10460";8;NA;NA;NA;"SYNGENTA2053";1831466;7,66837444477433
"10461";8;"AX-90562923";2200273;7,78783580600464;"SYN15862";2054771;8,54991887903016
"10462";8;"AX-91367847";2204702;7,8051842207005;"SYN15865";2059200;8,56726729372602
"10463";8;"AX-90553029";2301865;8,18454315872509;"PZE-108002149";2154661;8,94662623175062
"10464";8;"AX-90553034";2450250;8,75936795457429;"PZE-108002219";2310041;9,52145102759981
"10465";8;"AX-90561348";2567973;9,21153992705896;"SYN11271";2428528;9,97362300008449
"10466";8;"AX-90553038";2668070;9,59332760332149;"PZE-108002411";2512300;10,355410676347
"10467";8;"AX-91357946";2668180;9,5937458098509;"PZE-108002410";2512410;10,3558288828764
"10468";8;"AX-90561187";2677320;9,62848460710099;"SYN10808";2521550;10,3905676801265
"10469";8;"AX-91357952";3114458;11,266149188522;"PZE-108002818";2901121;12,0282322615475
"10470";8;NA;NA;NA;"PZE-108002634";2792594;11,4614699400542
"10471";8;"AX-90553044";3220600;11,6568089444706;"PZE-108002846";3045582;12,4188920174961
"10472";8;"AX-90553046";3336565;12,0805284107283;"PZE-108002915";3159630;12,8426114837538
"10473";8;"AX-90553049";3417467;12,374226476799;"PZE-108003004";3240838;13,1363095498246
"10474";8;"AX-91368538";3529803;12,7794510222162;"SYN17933";3298822;13,5415340952418
"10475";8;"AX-91368541";3547399;12,8426523911223;"SYN17937";3348521;13,6047354641478
"10476";8;"AX-91368539";3547652;12,8435605811835;"SYN17934";3348774;13,605643654209
"10477";8;"AX-90563285";3627892;13,1308309363364;"SYN16886";3430069;13,892914009362
"10478";8;"AX-90553050";3680860;13,319628443679;"PZE-108003557";3482140;14,0817115167046
"10479";8;"AX-90573519";3860280;13,9542307262378;"SYNGENTA16977";3663076;14,7163137992633
"10480";8;NA;NA;NA;"PUT-163a-14243879-304";3197927;12,9808940249487
"10481";8;"AX-90566988";4446938;15,976764723783;"SYN27442";4232623;16,7388477968085
"10482";8;"AX-91371917";4448787;15,9830134766674;"SYN27445";4234473;16,745096549693
"10483";8;"AX-90553056";4495285;16,1398971832726;"PZE-108004260";4281073;16,9019802562981
"10484";8;"AX-90526135";4495816;16,1416859098726;"PUT-163a-18162342-1227";4281604;16,9037689828981
"10485";8;"AX-90553060";4551689;16,3295391026761;"PZE-108004315";4335652;17,0916221757016
"10486";8;"AX-90568481";4745762;16,9765084880766;"SYN3168";4515668;17,7385915611022
"10487";8;"AX-90561796";5012002;17,8501724597398;"SYN12532";4792459;18,6122555327653
"10488";8;"AX-91357976";5214309;18,5033947461096;"PZE-108004841";4958525;19,2654778191351
"10489";8;"AX-90569295";5381823;19,0373754190461;"SYN34214";5135666;19,7994584920716
"10490";8;"AX-91357982";5447481;19,2449767123878;"PZE-108005094";5191422;20,0070597854133
"10491";8;"AX-91357985";5560798;19,6010336362914;"PZE-108005224";5313180;20,3631167093169
"10492";8;"AX-90525806";5567177;19,62099334447;"PUT-163a-110526809-109";5319559;20,3830764174956
"10493";8;"AX-90553078";5689812;20,0029808578234;"PZE-108005381";5431023;20,7650639308489
"10494";8;"AX-90553083";5941061;20,7753375426241;"PZE-108005625";5680951;21,5374206156496
"10495";8;"AX-90553084";5944129;20,7846841503314;"PZE-108005632";5683990;21,5467672233569
"10496";8;"AX-91357994";6080639;21,1985036248252;"PZE-108005661";5820483;21,9605866978507
"10497";8;"AX-90553087";6172122;21,4735839169795;"PZE-108005788";5912287;22,235666990005
"10498";8;NA;NA;NA;"PZE-108004909";5024479;19,4649427503113
"10499";8;"AX-90570903";6298963;21,8520182421566;"SYN3883";6023323;22,6141013151821
"10500";8;"AX-90553090";6618295;22,7896193154711;"PZE-108006180";6359962;23,5517023884966
"10501";8;"AX-91358000";6827681;23,3927502207736;"PZE-108006221";6512354;24,1548332937991
"10502";8;"AX-91358001";6912367;23,6340869259472;"PZE-108006522";6588397;24,3961699989727
"10503";8;"AX-90553094";7127418;24,2402566859968;"PZE-108006634";6810510;25,0023397590223
"10504";8;"AX-91366933";7167637;24,3525643782702;"SYN13070";6850744;25,1146474512957
"10505";8;"AX-91366934";7167852;24,3531638519895;"SYN13071";6850959;25,115246925015
"10506";8;"AX-90562009";7174344;24,37126069975;"SYN13065";6857451;25,1333437727755
"10507";8;"AX-90562015";7176049;24,376012057025;"SYN13074";6859156;25,1380951300505
"10508";8;NA;NA;NA;"PZA00058.1";6023496;22,6145790478356
"10509";8;"AX-91358006";7352765;24,8652419523274;"PZE-108007014";7039461;25,627325025353
"10510";8;"AX-90573184";7957177;26,4907364884583;"SYN9898";7617489;27,2528195614839
"10511";8;"AX-90573186";7957380;26,4912701501579;"SYN9903";7617692;27,2533532231834
